gene_id	gene_name	candidate_gene	fold_difference
Cre03.g188250	STA6	FALSE	0.559210526315789
Cre03.g188250	STA6	FALSE	2
Cre17.g721500	STA2	FALSE	0.562376237623762
Cre17.g721500	STA2	FALSE	0.968627450980392
Cre16.g665800	SSS4	TRUE	0.203125
Cre16.g665800	SSS4	TRUE	0.432432432432432
Cre06.g282000	STA3	TRUE	0.296551724137931
Cre06.g282000	STA3	FALSE	0.577981651376147
Cre06.g289850	SBE1	TRUE	0.227272727272727
Cre06.g289850	SBE1	TRUE	0.4
Cre06.g270100	SBE2	FALSE	0.612903225806452
Cre06.g270100	SBE2	FALSE	0.653846153846154
Cre10.g444700	SBE3	TRUE	0.23469387755102
Cre10.g444700	SBE3	TRUE	0.44
Cre03.g185250	SSS2	TRUE	4.91666666666667
Cre03.g185250	SSS2	TRUE	9.125
Cre16.g663850	SSS5	TRUE	0.166666666666667
Cre16.g663850	SSS5	TRUE	0.25
Cre03.g175400	PGI1	FALSE	0.986842105263158
Cre03.g175400	PGI1	FALSE	0.76530612244898
Cre13.g598750	GPM1b	FALSE	1.78494623655914
Cre13.g598750	GPM1b	FALSE	1.21800947867299
Cre03.g181500	STA11	FALSE	1.21951219512195
Cre03.g181500	STA11	FALSE	1.09259259259259
Cre03.g188250	STA6	FALSE	1.14864864864865
Cre03.g188250	STA6	TRUE	0.285714285714286
Cre17.g721500	STA2	TRUE	3.02127659574468
Cre17.g721500	STA2	TRUE	0.458256029684601
Cre16.g665800	SSS4	TRUE	0.371428571428571
Cre16.g665800	SSS4	TRUE	0.158415841584158
Cre06.g282000	STA3	FALSE	0.781818181818182
Cre06.g282000	STA3	TRUE	0.298578199052133
Cre06.g289850	SBE1	TRUE	0.2
Cre06.g289850	SBE1	TRUE	0.363636363636364
Cre06.g270100	SBE2	FALSE	0.826086956521739
Cre06.g270100	SBE2	FALSE	1
Cre10.g444700	SBE3	TRUE	0.317241379310345
Cre10.g444700	SBE3	TRUE	0.25
Cre03.g185250	SSS2	TRUE	8.42857142857143
Cre03.g185250	SSS2	FALSE	0.9125
Cre16.g663850	SSS5	TRUE	0.171428571428571
Cre16.g663850	SSS5	TRUE	0.321428571428571
Cre03.g175400	PGI1	FALSE	1.10837438423645
Cre03.g175400	PGI1	FALSE	1.21621621621622
Cre13.g598750	GPM1b	FALSE	1.58095238095238
Cre13.g598750	GPM1b	FALSE	1.82269503546099
Cre03.g181500	STA11	FALSE	1.21951219512195
Cre03.g181500	STA11	FALSE	1.59459459459459
Cre03.g188250	STA6	FALSE	1.7
Cre03.g188250	STA6	TRUE	0.4
Cre17.g721500	STA2	TRUE	21.8461538461538
Cre17.g721500	STA2	TRUE	5.25531914893617
Cre16.g665800	SSS4	FALSE	0.65
Cre16.g665800	SSS4	TRUE	0.380952380952381
Cre06.g282000	STA3	FALSE	1.22857142857143
Cre06.g282000	STA3	FALSE	0.670212765957447
Cre06.g289850	SBE1	TRUE	0.178571428571429
Cre06.g289850	SBE1	TRUE	0.307692307692308
Cre06.g270100	SBE2	FALSE	1.31034482758621
Cre06.g270100	SBE2	FALSE	1.30769230769231
Cre10.g444700	SBE3	TRUE	0.377049180327869
Cre10.g444700	SBE3	TRUE	0.414225941422594
Cre03.g185250	SSS2	TRUE	5.61904761904762
Cre03.g185250	SSS2	FALSE	1.05797101449275
Cre16.g663850	SSS5	TRUE	0.24
Cre16.g663850	SSS5	FALSE	0.5
Cre12.g519100	ACX1	FALSE	0.789473684210526
Cre12.g519100	ACX1	FALSE	0.89873417721519
Cre12.g484000	BCX1	FALSE	0.826530612244898
Cre12.g484000	BCX1	FALSE	1.05333333333333
Cre08.g359350	BCR1	FALSE	0.994047619047619
Cre08.g359350	BCR1	FALSE	1.41860465116279
Cre17.g715250	BXP1	FALSE	1.00729927007299
Cre17.g715250	BXP1	FALSE	1.2421875
Cre01.g037850	BXP2	FALSE	0.972972972972973
Cre01.g037850	BXP2	FALSE	1.1875
Cre13.g577100	ACP2	FALSE	0.961885656970913
Cre13.g577100	ACP2	FALSE	1.08461921353907
Cre14.g621650	MCT1	FALSE	1.109375
Cre14.g621650	MCT1	FALSE	1.17283950617284
Cre22.g765250	KAS1	FALSE	1.14619883040936
Cre22.g765250	KAS1	FALSE	1.25980392156863
Cre07.g335300	KAS2	FALSE	0.818181818181818
Cre07.g335300	KAS2	FALSE	1.1
Cre04.g216950	KAS3	FALSE	1.85
Cre04.g216950	KAS3	FALSE	1.6
Cre03.g172000	KAR1	FALSE	0.954954954954955
Cre03.g172000	KAR1	FALSE	1.17307692307692
Cre06.g294950	ENR1	FALSE	1.01831501831502
Cre06.g294950	ENR1	FALSE	1.18076923076923
Cre08.g373050	eukaryotic	FALSE	0.75
Cre08.g373050	eukaryotic	FALSE	1
Cre12.g519100	ACX1	TRUE	2.5
Cre12.g519100	ACX1	TRUE	2.73076923076923
Cre12.g484000	BCX1	TRUE	2.25
Cre12.g484000	BCX1	TRUE	2.54838709677419
Cre08.g359350	BCR1	TRUE	4.77142857142857
Cre08.g359350	BCR1	TRUE	4.46341463414634
Cre17.g715250	BXP1	TRUE	3.63157894736842
Cre17.g715250	BXP1	TRUE	4.41666666666667
Cre01.g037850	BXP2	TRUE	4.09090909090909
Cre01.g037850	BXP2	TRUE	5.27777777777778
Cre13.g577100	ACP2	TRUE	3.21812080536913
Cre13.g577100	ACP2	FALSE	1.97373188405797
Cre14.g621650	MCT1	TRUE	2.44827586206897
Cre14.g621650	MCT1	FALSE	1.82692307692308
Cre22.g765250	KAS1	TRUE	5.44444444444444
Cre22.g765250	KAS1	TRUE	10.28
Cre07.g335300	KAS2	TRUE	2.25
Cre07.g335300	KAS2	TRUE	3.14285714285714
Cre04.g216950	KAS3	TRUE	5.28571428571429
Cre04.g216950	KAS3	TRUE	16
Cre03.g172000	KAR1	FALSE	1.41333333333333
Cre03.g172000	KAR1	TRUE	2.44
Cre06.g294950	ENR1	FALSE	1.55307262569832
Cre06.g294950	ENR1	TRUE	3.03960396039604
Cre08.g373050	eukaryotic	FALSE	1.5
Cre08.g373050	eukaryotic	FALSE	1
Cre12.g519100	ACX1	FALSE	1.83673469387755
Cre12.g519100	ACX1	FALSE	1.775
Cre12.g484000	BCX1	TRUE	2.025
Cre12.g484000	BCX1	TRUE	2.46875
Cre08.g359350	BCR1	TRUE	5.38709677419355
Cre08.g359350	BCR1	TRUE	6.53571428571429
Cre17.g715250	BXP1	TRUE	4.3125
Cre17.g715250	BXP1	TRUE	6.625
Cre01.g037850	BXP2	TRUE	6
Cre01.g037850	BXP2	TRUE	6.33333333333333
Cre13.g577100	ACP2	TRUE	3.46835443037975
Cre13.g577100	ACP2	TRUE	6.48511904761905
Cre14.g621650	MCT1	TRUE	4.73333333333333
Cre14.g621650	MCT1	TRUE	3.51851851851852
Cre22.g765250	KAS1	TRUE	5.6
Cre22.g765250	KAS1	TRUE	10.7083333333333
Cre07.g335300	KAS2	TRUE	2.07692307692308
Cre07.g335300	KAS2	TRUE	2.75
Cre04.g216950	KAS3	TRUE	4.625
Cre04.g216950	KAS3	TRUE	8
Cre03.g172000	KAR1	TRUE	3.6551724137931
Cre03.g172000	KAR1	TRUE	7.17647058823529
Cre06.g294950	ENR1	TRUE	2.41739130434783
Cre06.g294950	ENR1	TRUE	8.07894736842105
Cre08.g373050	eukaryotic	FALSE	1.5
Cre08.g373050	eukaryotic	FALSE	0.5
Cre12.g519100	ACX1	FALSE	1.26760563380282
Cre12.g519100	ACX1	FALSE	0.934210526315789
Cre12.g484000	BCX1	FALSE	1.35
Cre12.g484000	BCX1	FALSE	1.54901960784314
Cre08.g359350	BCR1	TRUE	2.98214285714286
Cre08.g359350	BCR1	TRUE	3.51923076923077
Cre17.g715250	BXP1	TRUE	2.81632653061224
Cre17.g715250	BXP1	TRUE	3.38297872340426
Cre01.g037850	BXP2	TRUE	4
Cre01.g037850	BXP2	TRUE	3.95833333333333
Cre13.g577100	ACP2	FALSE	1.65344827586207
Cre13.g577100	ACP2	TRUE	3.37306501547988
Cre14.g621650	MCT1	TRUE	7.1
Cre14.g621650	MCT1	TRUE	8.63636363636364
Cre22.g765250	KAS1	TRUE	3.32203389830508
Cre22.g765250	KAS1	TRUE	4.67272727272727
Cre07.g335300	KAS2	FALSE	1.6875
Cre07.g335300	KAS2	FALSE	1.83333333333333
Cre04.g216950	KAS3	TRUE	4.11111111111111
Cre04.g216950	KAS3	TRUE	6.4
Cre03.g172000	KAR1	TRUE	6.625
Cre03.g172000	KAR1	TRUE	11.0909090909091
Cre06.g294950	ENR1	TRUE	2.67307692307692
Cre06.g294950	ENR1	TRUE	5.0327868852459
Cre08.g373050	eukaryotic	TRUE	3
Cre08.g373050	eukaryotic	FALSE	2
Cre12.g519100	ACX1	FALSE	0.79646017699115
Cre12.g519100	ACX1	TRUE	0.470198675496689
Cre12.g484000	BCX1	FALSE	0.910112359550562
Cre12.g484000	BCX1	FALSE	0.79
Cre08.g359350	BCR1	FALSE	1.70408163265306
Cre08.g359350	BCR1	FALSE	1.69444444444444
Cre17.g715250	BXP1	FALSE	1.58620689655172
Cre17.g715250	BXP1	FALSE	1.35897435897436
Cre01.g037850	BXP2	TRUE	2.25
Cre01.g037850	BXP2	FALSE	1.59663865546218
Cre13.g577100	ACP2	FALSE	1.12558685446009
Cre13.g577100	ACP2	FALSE	1.45266666666667
Cre14.g621650	MCT1	TRUE	5.91666666666667
Cre14.g621650	MCT1	TRUE	7.91666666666667
Cre22.g765250	KAS1	FALSE	1.96
Cre22.g765250	KAS1	FALSE	1.59627329192547
Cre07.g335300	KAS2	FALSE	1.17391304347826
Cre07.g335300	KAS2	FALSE	0.846153846153846
Cre04.g216950	KAS3	TRUE	2.84615384615385
Cre04.g216950	KAS3	TRUE	2.46153846153846
Cre03.g172000	KAR1	TRUE	4.60869565217391
Cre03.g172000	KAR1	TRUE	5.30434782608696
Cre06.g294950	ENR1	TRUE	2.04411764705882
Cre06.g294950	ENR1	TRUE	2.04666666666667
Cre08.g373050	eukaryotic	TRUE	3
Cre08.g373050	eukaryotic	FALSE	2
Cre12.g519100	ACX1	FALSE	0.508474576271186
Cre12.g519100	ACX1	TRUE	0.270992366412214
Cre12.g484000	BCX1	FALSE	0.675
Cre12.g484000	BCX1	TRUE	0.487654320987654
Cre08.g359350	BCR1	FALSE	0.959770114942529
Cre08.g359350	BCR1	FALSE	0.570093457943925
Cre17.g715250	BXP1	FALSE	0.878980891719745
Cre17.g715250	BXP1	FALSE	0.625984251968504
Cre01.g037850	BXP2	FALSE	1.24137931034483
Cre01.g037850	BXP2	FALSE	0.716981132075472
Cre13.g577100	ACP2	FALSE	0.979570990806946
Cre13.g577100	ACP2	FALSE	0.725607725607726
Cre14.g621650	MCT1	TRUE	3.73684210526316
Cre14.g621650	MCT1	FALSE	1.79245283018868
Cre22.g765250	KAS1	FALSE	0.946859903381642
Cre22.g765250	KAS1	FALSE	0.732193732193732
Cre07.g335300	KAS2	FALSE	1.08
Cre07.g335300	KAS2	TRUE	0.458333333333333
Cre04.g216950	KAS3	TRUE	2.17647058823529
Cre04.g216950	KAS3	FALSE	1.88235294117647
Cre03.g172000	KAR1	TRUE	2.52380952380952
Cre03.g172000	KAR1	FALSE	1.18446601941748
Cre06.g294950	ENR1	FALSE	1.77070063694268
Cre06.g294950	ENR1	FALSE	0.882183908045977
Cre08.g373050	eukaryotic	FALSE	1.5
Cre08.g373050	eukaryotic	FALSE	0.666666666666667
Cre12.g519100	ACX1	FALSE	0.50561797752809
Cre12.g519100	ACX1	TRUE	0.420118343195266
Cre12.g484000	BCX1	FALSE	0.653225806451613
Cre12.g484000	BCX1	FALSE	0.797979797979798
Cre08.g359350	BCR1	FALSE	0.822660098522167
Cre08.g359350	BCR1	FALSE	0.91044776119403
Cre17.g715250	BXP1	FALSE	0.788571428571429
Cre17.g715250	BXP1	FALSE	1.09655172413793
Cre01.g037850	BXP2	FALSE	0.967741935483871
Cre01.g037850	BXP2	FALSE	1.11764705882353
Cre13.g577100	ACP2	FALSE	0.969666329625885
Cre13.g577100	ACP2	FALSE	0.946568201563858
Cre14.g621650	MCT1	TRUE	3.38095238095238
Cre14.g621650	MCT1	TRUE	4.1304347826087
Cre22.g765250	KAS1	FALSE	0.796747967479675
Cre22.g765250	KAS1	FALSE	0.977186311787072
Cre07.g335300	KAS2	FALSE	1.58823529411765
Cre07.g335300	KAS2	FALSE	1.22222222222222
Cre04.g216950	KAS3	TRUE	2.64285714285714
Cre04.g216950	KAS3	TRUE	2.66666666666667
Cre03.g172000	KAR1	TRUE	2.30434782608696
Cre03.g172000	KAR1	TRUE	2.34615384615385
Cre06.g294950	ENR1	FALSE	1.87837837837838
Cre06.g294950	ENR1	FALSE	1.5427135678392
Cre08.g373050	eukaryotic	FALSE	1.5
Cre08.g373050	eukaryotic	FALSE	0.666666666666667
Cre01.g045900	DGAT1	FALSE	0.666666666666667
Cre01.g045900	DGAT1	FALSE	0.5
Cre12.g557750	DGTT1	FALSE	NA
Cre12.g557750	DGTT1	TRUE	0
Cre02.g121200	DGTT2	FALSE	0.777777777777778
Cre02.g121200	DGTT2	FALSE	0.607361963190184
Cre06.g299050	DGTT3	TRUE	0.44
Cre06.g299050	DGTT3	TRUE	0.441860465116279
Cre03.g205050	DGTT4	TRUE	0.166666666666667
Cre03.g205050	DGTT4	TRUE	0.142857142857143
Cre06.g310200	DGAT3-like	FALSE	0.51219512195122
Cre06.g310200	DGAT3-like	FALSE	0.701754385964912
Cre02.g106400	PDAT1	FALSE	1.33333333333333
Cre02.g106400	PDAT1	FALSE	1.22222222222222
Cre06.g299800	FAT	FALSE	1.33333333333333
Cre06.g299800	FAT	FALSE	1
Cre01.g037700	FAD3	TRUE	0.375
Cre01.g037700	FAD3	TRUE	0.266666666666667
Cre03.g182050	LCS1	FALSE	1.16644075580147
Cre03.g182050	LCS1	FALSE	1.33148949195878
Cre13.g566650	LCS2	FALSE	0.905578792925293
Cre13.g566650	LCS2	FALSE	1.15080420701833
Cre09.g405500	MLDP	FALSE	1.5
Cre09.g405500	MLDP	FALSE	1.5
Cre01.g045900	DGAT1	TRUE	0.117647058823529
Cre01.g045900	DGAT1	TRUE	0.285714285714286
Cre12.g557750	DGTT1	TRUE	0
Cre12.g557750	DGTT1	TRUE	0
Cre02.g121200	DGTT2	FALSE	0.807692307692308
Cre02.g121200	DGTT2	FALSE	0.6875
Cre06.g299050	DGTT3	FALSE	0.647058823529412
Cre06.g299050	DGTT3	TRUE	0.452380952380952
Cre03.g205050	DGTT4	TRUE	0.222222222222222
Cre03.g205050	DGTT4	TRUE	0.1
Cre06.g310200	DGAT3-like	FALSE	0.875
Cre06.g310200	DGAT3-like	FALSE	0.784313725490196
Cre02.g106400	PDAT1	FALSE	0.666666666666667
Cre02.g106400	PDAT1	FALSE	0.5
Cre06.g299800	FAT	FALSE	2
Cre06.g299800	FAT	TRUE	Inf
Cre01.g037700	FAD3	TRUE	0.388235294117647
Cre01.g037700	FAD3	TRUE	0.266666666666667
Cre03.g182050	LCS1	FALSE	1.1032550495308
Cre03.g182050	LCS1	FALSE	1.21508115144292
Cre13.g566650	LCS2	FALSE	0.688673036308207
Cre13.g566650	LCS2	FALSE	0.783347827074342
Cre09.g405500	MLDP	FALSE	0.514285714285714
Cre09.g405500	MLDP	FALSE	0.75
Cre01.g045900	DGAT1	TRUE	0.25
Cre01.g045900	DGAT1	TRUE	0.363636363636364
Cre12.g557750	DGTT1	TRUE	0
Cre12.g557750	DGTT1	TRUE	0
Cre02.g121200	DGTT2	FALSE	0.807692307692308
Cre02.g121200	DGTT2	FALSE	1.2375
Cre06.g299050	DGTT3	FALSE	0.709677419354839
Cre06.g299050	DGTT3	FALSE	0.527777777777778
Cre03.g205050	DGTT4	TRUE	0.4
Cre03.g205050	DGTT4	TRUE	0.166666666666667
Cre06.g310200	DGAT3-like	FALSE	0.552631578947368
Cre06.g310200	DGAT3-like	FALSE	0.888888888888889
Cre02.g106400	PDAT1	FALSE	0.857142857142857
Cre02.g106400	PDAT1	FALSE	0.6875
Cre06.g299800	FAT	FALSE	0.666666666666667
Cre06.g299800	FAT	FALSE	1
Cre01.g037700	FAD3	FALSE	0.634615384615385
Cre01.g037700	FAD3	FALSE	0.64
Cre03.g182050	LCS1	FALSE	0.903295234976652
Cre03.g182050	LCS1	FALSE	0.929985785615063
Cre13.g566650	LCS2	FALSE	1.01152275206549
Cre13.g566650	LCS2	FALSE	1.07459614644839
Cre09.g405500	MLDP	TRUE	0.129496402877698
Cre09.g405500	MLDP	TRUE	0.138461538461538
Cre01.g045900	DGAT1	TRUE	0.2
Cre01.g045900	DGAT1	TRUE	0.333333333333333
Cre12.g557750	DGTT1	TRUE	0
Cre12.g557750	DGTT1	TRUE	0
Cre02.g121200	DGTT2	FALSE	0.875
Cre02.g121200	DGTT2	TRUE	2.82857142857143
Cre06.g299050	DGTT3	FALSE	0.666666666666667
Cre06.g299050	DGTT3	FALSE	0.527777777777778
Cre03.g205050	DGTT4	TRUE	0.25
Cre03.g205050	DGTT4	TRUE	0.333333333333333
Cre06.g310200	DGAT3-like	TRUE	0.375
Cre06.g310200	DGAT3-like	FALSE	0.597014925373134
Cre02.g106400	PDAT1	FALSE	0.705882352941177
Cre02.g106400	PDAT1	FALSE	0.523809523809524
Cre06.g299800	FAT	TRUE	0.444444444444444
Cre06.g299800	FAT	TRUE	0.333333333333333
Cre01.g037700	FAD3	TRUE	0.370786516853933
Cre01.g037700	FAD3	FALSE	0.666666666666667
Cre03.g182050	LCS1	FALSE	0.811886203010443
Cre03.g182050	LCS1	FALSE	0.707659096054902
Cre13.g566650	LCS2	FALSE	0.611679747785872
Cre13.g566650	LCS2	FALSE	0.813281914037898
Cre09.g405500	MLDP	TRUE	0.0703125
Cre09.g405500	MLDP	TRUE	0.0645161290322581
Cre01.g045900	DGAT1	TRUE	0.181818181818182
Cre01.g045900	DGAT1	TRUE	0.266666666666667
Cre12.g557750	DGTT1	TRUE	0
Cre12.g557750	DGTT1	TRUE	0
Cre02.g121200	DGTT2	FALSE	0.7
Cre02.g121200	DGTT2	TRUE	2.75
Cre06.g299050	DGTT3	FALSE	0.578947368421053
Cre06.g299050	DGTT3	TRUE	0.452380952380952
Cre03.g205050	DGTT4	TRUE	0.25
Cre03.g205050	DGTT4	TRUE	0.333333333333333
Cre06.g310200	DGAT3-like	TRUE	0.328125
Cre06.g310200	DGAT3-like	FALSE	0.5
Cre02.g106400	PDAT1	FALSE	0.705882352941177
Cre02.g106400	PDAT1	FALSE	0.5
Cre06.g299800	FAT	TRUE	0.4
Cre06.g299800	FAT	TRUE	0.333333333333333
Cre01.g037700	FAD3	TRUE	0.333333333333333
Cre01.g037700	FAD3	FALSE	0.666666666666667
Cre03.g182050	LCS1	FALSE	0.724415269570775
Cre03.g182050	LCS1	FALSE	0.563586620280988
Cre13.g566650	LCS2	TRUE	0.41991147903906
Cre13.g566650	LCS2	TRUE	0.440836290074881
Cre09.g405500	MLDP	TRUE	0.0446650124069479
Cre09.g405500	MLDP	TRUE	0.0385438972162741
Cre01.g045900	DGAT1	TRUE	0.166666666666667
Cre01.g045900	DGAT1	TRUE	0.333333333333333
Cre12.g557750	DGTT1	TRUE	0
Cre12.g557750	DGTT1	TRUE	0
Cre02.g121200	DGTT2	FALSE	0.636363636363636
Cre02.g121200	DGTT2	TRUE	2.25
Cre06.g299050	DGTT3	FALSE	0.647058823529412
Cre06.g299050	DGTT3	TRUE	0.487179487179487
Cre03.g205050	DGTT4	FALSE	0.5
Cre03.g205050	DGTT4	TRUE	0.111111111111111
Cre06.g310200	DGAT3-like	TRUE	0.269230769230769
Cre06.g310200	DGAT3-like	TRUE	0.449438202247191
Cre02.g106400	PDAT1	FALSE	0.857142857142857
Cre02.g106400	PDAT1	FALSE	0.611111111111111
Cre06.g299800	FAT	TRUE	0.363636363636364
Cre06.g299800	FAT	TRUE	0.04
Cre01.g037700	FAD3	FALSE	0.767441860465116
Cre01.g037700	FAD3	FALSE	0.516129032258065
Cre03.g182050	LCS1	FALSE	0.765153497649481
Cre03.g182050	LCS1	TRUE	0.452665315748929
Cre13.g566650	LCS2	TRUE	0.310414585951605
Cre13.g566650	LCS2	TRUE	0.306606458836702
Cre09.g405500	MLDP	TRUE	0.0326678765880218
Cre09.g405500	MLDP	TRUE	0.0364372469635627
Cre01.g045900	DGAT1	TRUE	0.153846153846154
Cre01.g045900	DGAT1	TRUE	0.444444444444444
Cre12.g557750	DGTT1	TRUE	0
Cre12.g557750	DGTT1	TRUE	0
Cre02.g121200	DGTT2	FALSE	0.583333333333333
Cre02.g121200	DGTT2	FALSE	1.52307692307692
Cre06.g299050	DGTT3	FALSE	0.758620689655172
Cre06.g299050	DGTT3	FALSE	0.678571428571429
Cre03.g205050	DGTT4	FALSE	0.5
Cre03.g205050	DGTT4	TRUE	0.2
Cre06.g310200	DGAT3-like	TRUE	0.21875
Cre06.g310200	DGAT3-like	TRUE	0.336134453781513
Cre02.g106400	PDAT1	FALSE	0.8
Cre02.g106400	PDAT1	FALSE	0.647058823529412
Cre06.g299800	FAT	TRUE	0.235294117647059
Cre06.g299800	FAT	TRUE	0.03125
Cre01.g037700	FAD3	FALSE	1.26923076923077
Cre01.g037700	FAD3	FALSE	2
Cre03.g182050	LCS1	FALSE	0.541036281609663
Cre03.g182050	LCS1	TRUE	0.312663982917835
Cre13.g566650	LCS2	TRUE	0.317930425907419
Cre13.g566650	LCS2	TRUE	0.384673481081681
Cre09.g405500	MLDP	TRUE	0.036
Cre09.g405500	MLDP	TRUE	0.046875
Cre03.g193500	PDG1	FALSE	0.5
Cre03.g193500	PDG1	FALSE	0.666666666666667
Cre05.g248200/g5168	lipase	FALSE	0.715966556062094
Cre05.g248200/g5168	lipase	FALSE	0.815099793446093
Cre03.g155250	NA	TRUE	2.83333333333333
Cre03.g155250	NA	FALSE	1.44444444444444
Cre17.g735600	TAG	FALSE	0.5
Cre17.g735600	TAG	TRUE	0.321428571428571
Cre02.g127550/g9712	lipase	FALSE	NA
Cre02.g127550/g9712	lipase	FALSE	1.5
Cre03.g193500	PDG1	TRUE	0.384615384615385
Cre03.g193500	PDG1	TRUE	0.444444444444444
Cre05.g248200/g5168	lipase	FALSE	0.804121317054618
Cre05.g248200/g5168	lipase	FALSE	0.837039071773835
Cre03.g155250	NA	TRUE	2.26666666666667
Cre03.g155250	NA	TRUE	13
