gene_id	gene_name	candidate_gene	fold_difference	p_value
Cre01.g004600	RWP.11	FALSE	0.758885832404609	0.478072917634195
Cre01.g004600	RWP.11	FALSE	0.850782297402984	0.536063577947427
Cre01.g004600	RWP.11	FALSE	0.778402326763645	0.700432731354344
Cre01.g009550	GNAT.30	FALSE	0.569633435369289	0.246079283109185
Cre01.g009550	GNAT.30	FALSE	0.658158097554063	0.254807890089835
Cre01.g009550	GNAT.30	FALSE	0.39880181686398	0.249880752618677
Cre01.g009550	GNAT.30	FALSE	0.740187142226707	0.238396164693083
Cre01.g009550	GNAT.30	FALSE	1.56056813675056	0.965129198295571
Cre01.g009550	GNAT.30	FALSE	0.543024177718729	0.204358847723253
Cre01.g009550	GNAT.30	FALSE	1.8521677826706	0.885050275430898
Cre01.g009650	AP2.13	FALSE	0.656652245126371	0.161385465956554
Cre01.g009650	AP2.13	FALSE	1.3783804368476	0.41105696762518
Cre01.g009650	AP2.13	FALSE	0.671759862288836	0.193699080238204
Cre01.g009650	AP2.13	FALSE	1.59176927945378	0.162281772733477
Cre01.g009650	AP2.13	FALSE	0.67058019965837	0.309697697313655
Cre01.g009650	AP2.13	FALSE	1.0064873622014	0.975187678406221
Cre01.g009650	AP2.13	FALSE	0.94741482712863	0.82899921570693
Cre01.g010750	VARL.6	FALSE	0.316342304149442	0.255754650645501
Cre01.g010750	VARL.6	FALSE	0.759522324964002	0.376454223896083
Cre01.g010750	VARL.6	FALSE	0.3470636484242	0.262971870233831
Cre01.g010750	VARL.6	FALSE	1.00797887751999	0.628216920459107
Cre01.g010750	VARL.6	FALSE	0.44437776446184	0.341999209099243
Cre01.g010750	VARL.6	FALSE	0.571743290427193	0.300015100533505
Cre01.g010750	VARL.6	FALSE	0.727175396313441	0.709554969636278
Cre01.g011150	bHLH3	FALSE	3.95168796404869	0.295126509982905
Cre01.g011150	bHLH3	FALSE	4.12527156035702	0.285356788222303
Cre01.g011150	bHLH3	FALSE	4.97747883738541	0.156808359089465
Cre01.g011150	bHLH3	FALSE	6.7680567870641	0.111177552204109
Cre01.g011150	bHLH3	FALSE	4.14586498241281	0.266650054597625
Cre01.g011150	bHLH3	FALSE	3.76272269225717	0.264299719314237
Cre01.g011150	bHLH3	FALSE	5.94516931392352	0.541641365899551
Cre01.g012200	SBP.19	FALSE	1.20077400143598	0.277347205842758
Cre01.g012200	SBP.19	FALSE	1.52751351314814	0.390961076340165
Cre01.g012200	SBP.19	FALSE	0.955765867840265	0.315576035509475
Cre01.g012200	SBP.19	FALSE	1.66325502864222	0.757176231023548
Cre01.g012200	SBP.19	FALSE	1.15879229603141	0.336758537740625
Cre01.g012200	SBP.19	FALSE	1.08899518740937	0.483313522679757
Cre01.g012200	SBP.19	FALSE	0.96166770214197	0.657445527363627
Cre01.g014050	C3H.7	FALSE	1.1925516245367	0.472570635924851
Cre01.g014050	C3H.7	FALSE	0.890965090516588	0.269111541838955
Cre01.g014050	C3H.7	FALSE	0.633320554923957	0.243561744737591
Cre01.g014050	C3H.7	FALSE	1.20699650335203	0.303229135872743
Cre01.g014050	C3H.7	FALSE	0.464103951490351	0.194012952106813
Cre01.g014050	C3H.7	FALSE	0.745864105768221	0.210232194408162
Cre01.g014050	C3H.7	FALSE	0.790214748828652	0.693688482601424
Cre01.g022950	TRAF.17	FALSE	0.993684625583636	0.35260755023176
Cre01.g022950	TRAF.17	FALSE	1.28167651514255	0.365761804215781
Cre01.g022950	TRAF.17	FALSE	0.988759802196407	0.488506805940293
Cre01.g022950	TRAF.17	FALSE	1.0017517151703	0.280463369193546
Cre01.g022950	TRAF.17	FALSE	1.42764154392445	0.312986222480001
Cre01.g022950	TRAF.17	FALSE	1.48617664889821	0.127422969286271
Cre01.g022950	TRAF.17	FALSE	1.37289965828693	0.628520404366398
Cre01.g023100	AP2.12	FALSE	1.05230308439668	0.695948395870993
Cre01.g023100	AP2.12	FALSE	1.10677672525924	0.503712261257613
Cre01.g023100	AP2.12	FALSE	0.860138023137547	0.962852305132929
Cre01.g023100	AP2.12	FALSE	1.06947322239628	0.655241930802721
Cre01.g023100	AP2.12	FALSE	0.657546383392047	0.638867760889591
Cre01.g023100	AP2.12	FALSE	1.08008271537789	0.757903365718093
Cre01.g023100	AP2.12	FALSE	0.931240418537492	0.959423487516177
Cre01.g025050	GATA9	FALSE	1.22442620732102	0.383513104839367
Cre01.g025050	GATA9	FALSE	0.809906504909231	0.374324006716129
Cre01.g025050	GATA9	FALSE	0.824165455350554	0.258990416363764
Cre01.g025050	GATA9	FALSE	1.10875280453213	0.866739393926498
Cre01.g025050	GATA9	FALSE	0.53844789649428	0.229957141759155
Cre01.g025050	GATA9	FALSE	0.785691424862249	0.26757164127958
Cre01.g025050	GATA9	FALSE	0.759251231416257	0.700432731354344
Cre01.g029450	HMG.2	FALSE	1.28431328166774	0.217668339452555
Cre01.g029450	HMG.2	FALSE	0.955371264778466	0.858119264077775
Cre01.g029450	HMG.2	FALSE	0.942389482282029	0.983829510562264
Cre01.g029450	HMG.2	FALSE	1.14775562703164	0.424314263300144
Cre01.g029450	HMG.2	FALSE	0.855381086747824	0.796660595318526
Cre01.g029450	HMG.2	FALSE	1.16087778584379	0.416823990404156
Cre01.g029450	HMG.2	FALSE	1.24409787928649	0.814132982142248
Cre01.g033900	SBP.23	FALSE	1.32083858022638	0.608534900703325
Cre01.g033900	SBP.23	FALSE	1.38796497180922	0.704840608193143
Cre01.g033900	SBP.23	FALSE	0.875243153861275	0.315576035509475
Cre01.g033900	SBP.23	FALSE	1.67143985499408	0.968720231365101
Cre01.g033900	SBP.23	FALSE	0.838818172571516	0.352424715921872
Cre01.g033900	SBP.23	FALSE	1.07381737867051	0.412950112621888
Cre01.g033900	SBP.23	FALSE	1.09949483532273	0.680047756462428
Cre01.g034350	MYBL13	FALSE	1.27033711412162	0.0842794567304223
Cre01.g034350	MYBL13	FALSE	4.06384306014436	0.0830813366455047
Cre01.g034350	MYBL13	FALSE	2.26263849700615	0.255152317776951
Cre01.g034350	MYBL13	FALSE	6.4586549292942	0.0754236232300726
Cre01.g034350	MYBL13	FALSE	1.52126027027153	0.098538444900663
Cre01.g034350	MYBL13	FALSE	2.9863544526747	0.20976978413702
Cre01.g034350	MYBL13	FALSE	2.21519243989241	0.649228918459414
Cre01.g035150	C3H.1	FALSE	0.856337438509974	0.18159079083665
Cre01.g035150	C3H.1	FALSE	0.838540758319969	0.309567017194538
Cre01.g035150	C3H.1	FALSE	0.737715559777361	0.183178337918225
Cre01.g035150	C3H.1	FALSE	1.05704969679026	0.321326905074993
Cre01.g035150	C3H.1	FALSE	0.644404852953823	0.235373113231429
Cre01.g035150	C3H.1	FALSE	0.809101591987199	0.160273326310137
Cre01.g035150	C3H.1	FALSE	0.732462164228182	0.661999527836265
Cre01.g038050	Orphans.1	FALSE	0.670846305015894	0.312827784359934
Cre01.g038050	Orphans.1	FALSE	0.885329312193975	0.632398982851703
Cre01.g038050	Orphans.1	FALSE	0.641516863910618	0.30019719347517
Cre01.g038050	Orphans.1	FALSE	1.08056123146495	0.756481476702422
Cre01.g038050	Orphans.1	FALSE	0.809625932975385	0.524247481146721
Cre01.g038050	Orphans.1	FALSE	0.829905154845101	0.500500828731535
Cre01.g038050	Orphans.1	FALSE	1.04076329511856	0.950001911702983
Cre01.g043550	SBP.3	FALSE	1.17003857234281	0.477017367042801
Cre01.g043550	SBP.3	FALSE	0.747117901576871	0.299201233548134
Cre01.g043550	SBP.3	FALSE	0.69950742737983	0.3067127989154
Cre01.g043550	SBP.3	FALSE	0.678674225165833	0.192223154138896
Cre01.g043550	SBP.3	FALSE	0.391611136599523	0.257872179401305
Cre01.g043550	SBP.3	FALSE	0.630147267533275	0.239772571097287
Cre01.g043550	SBP.3	FALSE	0.533820807758583	0.56294291365487
Cre01.g046237	SNF2.19	FALSE	1.43683821266857	0.204906028991184
Cre01.g046237	SNF2.19	FALSE	1.27376698124202	0.214386377322946
Cre01.g046237	SNF2.19	FALSE	1.25377136250231	0.471265844250873
Cre01.g046237	SNF2.19	FALSE	1.76735632157401	0.0599952854624348
Cre01.g046237	SNF2.19	FALSE	1.71344481014319	0.338836710120105
Cre01.g046237	SNF2.19	FALSE	1.44912938106789	0.078318961708919
Cre01.g046237	SNF2.19	FALSE	1.65653033925176	0.700432731354344
Cre01.g048501	TRAF.26	FALSE	1.41690173410177	0.231203289335443
Cre01.g048501	TRAF.26	FALSE	1.36545875729283	0.181941089276706
Cre01.g048501	TRAF.26	FALSE	1.88764040557074	0.198066380454273
Cre01.g048501	TRAF.26	FALSE	1.15125460083218	0.284661788102745
Cre01.g048501	TRAF.26	FALSE	1.99543742700174	0.212347605939704
Cre01.g048501	TRAF.26	FALSE	2.16348053316899	0.178301340457792
Cre01.g048501	TRAF.26	FALSE	1.79409192689592	0.657823034811462
Cre01.g048800	GNAT.33	FALSE	1.38130109625676	0.0907084380863062
Cre01.g048800	GNAT.33	FALSE	1.21454586720378	0.176755860443075
Cre01.g048800	GNAT.33	FALSE	1.65375203477824	0.0733055078036552
Cre01.g048800	GNAT.33	FALSE	1.36626744671258	0.101600704566219
Cre01.g048800	GNAT.33	FALSE	1.5662771682936	0.265058032617122
Cre01.g048800	GNAT.33	FALSE	1.66834600193328	0.0600114839250866
Cre01.g048800	GNAT.33	FALSE	1.55248696695052	0.643281448608674
Cre01.g051174	bZIP13	FALSE	0.736083799103422	0.74068650537245
Cre01.g051174	bZIP13	FALSE	1.8420046108428	0.118278253569216
Cre01.g051174	bZIP13	FALSE	0.613991814391409	0.170476726730431
Cre01.g051174	bZIP13	FALSE	2.12790632382647	0.0515226309149167
Cre01.g051174	bZIP13	FALSE	0.778574046432406	0.419051464530635
Cre01.g051174	bZIP13	FALSE	1.21745798430266	0.125298684542747
Cre01.g051174	bZIP13	FALSE	1.52696747526063	0.709554969636278
Cre01.g052300	E2F.2	FALSE	1.62283354910028	0.130723655941298
Cre01.g052300	E2F.2	FALSE	1.2832822809885	0.267183184626845
Cre01.g052300	E2F.2	FALSE	1.48490648708906	0.152797224432369
Cre01.g052300	E2F.2	FALSE	1.57461943996231	0.0974128685765407
Cre01.g052300	E2F.2	FALSE	1.37620615885955	0.310060425528569
Cre01.g052300	E2F.2	FALSE	1.38846918235591	0.244995330509257
Cre01.g052300	E2F.2	FALSE	1.69261019694945	0.687486909071702
Cre01.g062902	MED1	FALSE	1.36625327296193	0.225169323184949
Cre01.g062902	MED1	FALSE	1.18629541455811	0.234920384118967
Cre01.g062902	MED1	FALSE	1.40753297177468	0.327869109182537
Cre01.g062902	MED1	FALSE	1.43366800964633	0.269252380575684
Cre01.g062902	MED1	FALSE	1.55117453040495	0.343655758003461
Cre01.g062902	MED1	FALSE	1.4951147588758	0.298943153377565
Cre01.g062902	MED1	FALSE	1.51276797863017	0.676642402041004
Cre01.g070932	SBP.18	FALSE	1.01801894969622	0.764471611668624
Cre01.g070932	SBP.18	FALSE	1.07267588286751	0.502113167904572
Cre01.g070932	SBP.18	FALSE	0.826099328444173	1
Cre01.g070932	SBP.18	FALSE	1.62101821083503	0.297136216779684
Cre01.g070932	SBP.18	FALSE	0.78105611140022	0.9544141838986
Cre01.g070932	SBP.18	FALSE	0.925503523892275	0.837330169971857
Cre01.g070932	SBP.18	FALSE	1.00692284178875	0.889225087979004
Cre02.g074150	Orphans.2	FALSE	1.23377536314779	0.227677803636279
Cre02.g074150	Orphans.2	FALSE	0.809965221994354	0.541156907005158
Cre02.g074150	Orphans.2	FALSE	0.981404429353827	0.335277038056377
Cre02.g074150	Orphans.2	FALSE	0.922453931171933	0.254473823540044
Cre02.g074150	Orphans.2	FALSE	0.84056890211961	0.324795572314705
Cre02.g074150	Orphans.2	FALSE	1.08720364769458	0.645650894187645
Cre02.g074150	Orphans.2	FALSE	0.901329605704122	0.722831539657744
Cre02.g075650	C3H.5	FALSE	0.989447239009397	0.423534634199349
Cre02.g075650	C3H.5	FALSE	0.746044576428408	0.11541919122813
Cre02.g075650	C3H.5	FALSE	0.8641396411686	0.242101909084298
Cre02.g075650	C3H.5	FALSE	0.823847867540348	0.0801396944429504
Cre02.g075650	C3H.5	FALSE	0.726697260989586	0.484980562398902
Cre02.g075650	C3H.5	FALSE	0.850469244778495	0.293289837439367
Cre02.g075650	C3H.5	FALSE	0.737121446853175	0.649228918459414
Cre02.g078700	Jumonji.3	FALSE	0.884393390893397	1
Cre02.g078700	Jumonji.3	FALSE	1.39870532519312	0.256313265680723
Cre02.g078700	Jumonji.3	FALSE	0.75516871858765	0.39845355627901
Cre02.g078700	Jumonji.3	FALSE	1.41125807067089	0.0703587246013471
Cre02.g078700	Jumonji.3	FALSE	0.821740688568566	0.87907703665373
Cre02.g078700	Jumonji.3	FALSE	1.12333189134152	0.171388547617424
Cre02.g078700	Jumonji.3	FALSE	1.46030027389492	0.709554969636278
Cre02.g078831	CSD.2	FALSE	1.07287694552152	0.362263587315425
Cre02.g078831	CSD.2	FALSE	1.49642525471079	0.218146674856485
Cre02.g078831	CSD.2	FALSE	0.816306082851466	0.514757001299966
Cre02.g078831	CSD.2	FALSE	1.90973725632619	0.05120701113589
Cre02.g078831	CSD.2	FALSE	1.26301907737931	0.702079502178748
Cre02.g078831	CSD.2	FALSE	1.38957940750934	0.11571196336926
Cre02.g078831	CSD.2	FALSE	1.2812572674843	0.650343836208355
Cre02.g079200	YB.3	FALSE	1.17186700860925	0.51293449429606
Cre02.g079200	YB.3	FALSE	0.965556710234969	0.995716561683549
Cre02.g079200	YB.3	FALSE	1.1703032009263	0.178081524359735
Cre02.g079200	YB.3	FALSE	0.8732949079767	0.282627185042793
Cre02.g079200	YB.3	FALSE	1.05251708752456	0.733868941799063
Cre02.g079200	YB.3	FALSE	1.10945818725165	0.322259103431959
Cre02.g079200	YB.3	FALSE	0.933446386246898	0.928918612330216
Cre02.g082550	FHA.1	FALSE	1.46566312641525	0.214390208798082
Cre02.g082550	FHA.1	FALSE	1.89215522030537	0.109041543001609
Cre02.g082550	FHA.1	FALSE	1.72956572711234	0.327869109182537
Cre02.g082550	FHA.1	FALSE	2.21673536777561	0.131119963267003
Cre02.g082550	FHA.1	FALSE	2.2543992665192	0.304054359699247
Cre02.g082550	FHA.1	FALSE	2.19295835948537	0.119499928235458
Cre02.g082550	FHA.1	FALSE	3.29202421749835	0.671740731426709
Cre02.g083750	G2.4	FALSE	0.770445090819197	0.442267572521223
Cre02.g083750	G2.4	FALSE	1.35304604562611	0.466020280971323
Cre02.g083750	G2.4	FALSE	0.778449131923298	0.263964016502735
Cre02.g083750	G2.4	FALSE	1.09567484022708	0.76314288025939
Cre02.g083750	G2.4	FALSE	0.619116374597781	0.420124402218099
Cre02.g083750	G2.4	FALSE	0.671022916349337	0.13735601282658
Cre02.g083750	G2.4	FALSE	0.863565641461867	0.836774773905576
Cre02.g084550	GNAT.18	FALSE	0.992971802997269	0.838510756802265
Cre02.g084550	GNAT.18	FALSE	1.04848289229786	0.833234226630772
Cre02.g084550	GNAT.18	FALSE	0.923444473521734	0.634473055460882
Cre02.g084550	GNAT.18	FALSE	1.2362480636212	0.292781394686683
Cre02.g084550	GNAT.18	FALSE	0.714161872705661	0.190141564339762
Cre02.g084550	GNAT.18	FALSE	0.971253697492857	0.277036512760886
Cre02.g084550	GNAT.18	FALSE	0.882612883625339	0.706101118757601
Cre02.g085150	SBP.4	FALSE	0.839018897056262	0.140641134875527
Cre02.g085150	SBP.4	FALSE	1.0056175491045	0.592293322211243
Cre02.g085150	SBP.4	FALSE	0.980946494015375	0.584445257855428
Cre02.g085150	SBP.4	FALSE	1.61197078320697	0.928111236151487
Cre02.g085150	SBP.4	FALSE	0.615096830903281	0.198694389406407
Cre02.g085150	SBP.4	FALSE	0.94348674848832	0.587189557374814
Cre02.g085150	SBP.4	FALSE	1.33345266851778	0.709554969636278
Cre02.g087600	SNF2.6	FALSE	3.11588219170075	0.0867790326742958
Cre02.g087600	SNF2.6	FALSE	2.24096806609828	0.120159471006862
Cre02.g087600	SNF2.6	FALSE	2.2346200068917	0.210596694615452
Cre02.g087600	SNF2.6	FALSE	2.92908730219166	0.0682307995156114
Cre02.g087600	SNF2.6	FALSE	2.11114673482433	0.303230801891031
Cre02.g087600	SNF2.6	FALSE	2.29190267224651	0.0651934607826765
Cre02.g087600	SNF2.6	FALSE	2.84905419927348	0.648851503300427
Cre02.g089150	MYBL6	FALSE	1.41938833413348	0.220352148170666
Cre02.g089150	MYBL6	FALSE	1.25992640146881	0.371404656561757
Cre02.g089150	MYBL6	FALSE	1.32807924487971	0.193382207386978
Cre02.g089150	MYBL6	FALSE	1.40527815632064	0.125592508453636
Cre02.g089150	MYBL6	FALSE	1.40448285377037	0.242983097481654
Cre02.g089150	MYBL6	FALSE	1.37495334521934	0.244176895138123
Cre02.g089150	MYBL6	FALSE	1.52617148865359	0.66867668307637
Cre02.g089200	SET.3	FALSE	2.05404937048917	0.125567976741057
Cre02.g089200	SET.3	FALSE	1.60358649765157	0.158246311267667
Cre02.g089200	SET.3	FALSE	1.67108407923389	0.136966115975627
Cre02.g089200	SET.3	FALSE	2.12634317210682	0.05325629214428
Cre02.g089200	SET.3	FALSE	2.24139420556512	0.207113246258937
Cre02.g089200	SET.3	FALSE	1.85705187010306	0.09204207995437
Cre02.g089200	SET.3	FALSE	2.56689531746506	0.665088991808321
Cre02.g091550	Whirly.1	FALSE	0.831108609892244	0.946469141972085
Cre02.g091550	Whirly.1	FALSE	0.812229423727082	0.902987040337059
Cre02.g091550	Whirly.1	FALSE	0.96497665832859	0.871962472556177
Cre02.g091550	Whirly.1	FALSE	0.772181145279291	0.778147839902131
Cre02.g091550	Whirly.1	FALSE	0.883387746344946	0.982937647803235
Cre02.g091550	Whirly.1	FALSE	1.16212852499665	0.658017548107799
Cre02.g091550	Whirly.1	FALSE	0.94363445099719	0.929194629571631
Cre02.g094150	Pseudo ARR-B.1	FALSE	1.78765818980819	0.0907084380863062
Cre02.g094150	Pseudo ARR-B.1	FALSE	1.09923106088187	0.363920311079235
Cre02.g094150	Pseudo ARR-B.1	FALSE	1.68749413910165	0.081466360498437
Cre02.g094150	Pseudo ARR-B.1	FALSE	1.55529643221255	0.099003349216659
Cre02.g094150	Pseudo ARR-B.1	FALSE	1.19250839625892	0.401536908291605
Cre02.g094150	Pseudo ARR-B.1	FALSE	1.05429287818162	0.0973877962337625
Cre02.g094150	Pseudo ARR-B.1	FALSE	1.07189232458226	0.78882142457562
Cre02.g095045	PHD.8	FALSE	1.15413707365809	0.616046271903158
Cre02.g095045	PHD.8	FALSE	1.2038679851023	0.412743378767878
Cre02.g095045	PHD.8	FALSE	0.928350827446322	0.868724477926199
Cre02.g095045	PHD.8	FALSE	1.50784950297189	0.39659063132036
Cre02.g095045	PHD.8	FALSE	0.920963070609231	0.877001782057963
Cre02.g095045	PHD.8	FALSE	1.18377772385911	0.603759794429841
Cre02.g095045	PHD.8	FALSE	1.25350836509067	0.793699617277238
Cre02.g096700	TRAF.15	FALSE	2.33324098269564	0.130681458645602
Cre02.g096700	TRAF.15	FALSE	1.66678419705949	0.261931157222056
Cre02.g096700	TRAF.15	FALSE	1.53127047596458	0.0822431974560573
Cre02.g096700	TRAF.15	FALSE	1.82912113142332	0.0683633765745301
Cre02.g096700	TRAF.15	FALSE	1.84653988098226	0.310060425528569
Cre02.g096700	TRAF.15	FALSE	2.07568115961938	0.223334258308115
Cre02.g096700	TRAF.15	FALSE	2.74962213478735	0.647810977885456
Cre02.g097850	C3H.12	FALSE	0.939735435905421	0.64926143717978
Cre02.g097850	C3H.12	FALSE	1.39713011811967	0.14799087277001
Cre02.g097850	C3H.12	FALSE	1.15405194178232	0.403405697637083
Cre02.g097850	C3H.12	FALSE	1.33096495405819	0.213118791851095
Cre02.g097850	C3H.12	FALSE	1.56161266633402	0.577573996488059
Cre02.g097850	C3H.12	FALSE	1.13144357915196	0.243420452357229
Cre02.g097850	C3H.12	FALSE	1.89108350188631	0.696500812293161
Cre02.g101150	TRAF.21	FALSE	1.9615162108662	0.497180356380525
Cre02.g101150	TRAF.21	FALSE	0.786268099064147	0.944114294353546
Cre02.g101150	TRAF.21	FALSE	0.885665415488539	0.988232319823312
Cre02.g101150	TRAF.21	FALSE	1.24326635567656	0.29209542266021
Cre02.g101150	TRAF.21	FALSE	1.44174402438369	0.307009325513353
Cre02.g101150	TRAF.21	FALSE	1.41293244211679	0.642692140341666
Cre02.g101150	TRAF.21	FALSE	0.933470354145824	0.952166414698826
Cre02.g101300	TRAF.35	FALSE	1.63494722194461	0.305257161936673
Cre02.g101300	TRAF.35	FALSE	1.46509317733742	0.376778752554101
Cre02.g101300	TRAF.35	FALSE	1.72175375271852	0.195000068974349
Cre02.g101300	TRAF.35	FALSE	1.64208091936836	0.239676341390204
Cre02.g101300	TRAF.35	FALSE	1.57918282923256	0.273115205585021
Cre02.g101300	TRAF.35	FALSE	1.69408196170047	0.250461500447905
Cre02.g101300	TRAF.35	FALSE	2.32272726436833	0.665088991808321
Cre02.g101550	TRAF.13	FALSE	1.66144670766125	0.166968279337258
Cre02.g101550	TRAF.13	FALSE	1.42688642968848	0.198822319296768
Cre02.g101550	TRAF.13	FALSE	1.78562248402509	0.163817904062569
Cre02.g101550	TRAF.13	FALSE	1.82491475005204	0.148609200066565
Cre02.g101550	TRAF.13	FALSE	1.78724068279055	0.353224151494254
Cre02.g101550	TRAF.13	FALSE	1.7122432265264	0.100865461970739
Cre02.g101550	TRAF.13	FALSE	2.03991073061586	0.674700753465442
Cre02.g101850	GNAT.25	FALSE	1.89902966881889	0.266090130146107
Cre02.g101850	GNAT.25	FALSE	0.666188423124344	0.179814656028046
Cre02.g101850	GNAT.25	FALSE	1.82681485568021	0.147992940456488
Cre02.g101850	GNAT.25	FALSE	0.685585199640909	0.12626815650172
Cre02.g101850	GNAT.25	FALSE	0.926128385652216	1
Cre02.g101850	GNAT.25	FALSE	1.06707686899563	0.329680721087395
Cre02.g101850	GNAT.25	FALSE	0.817625018501117	0.768692323315004
Cre02.g103450	Myb.5	FALSE	0.640321854632265	0.102877627040097
Cre02.g103450	Myb.5	FALSE	0.81697164606477	0.231773722664466
Cre02.g103450	Myb.5	FALSE	0.504582920299778	0.111896921253525
Cre02.g103450	Myb.5	FALSE	0.784481896352138	0.0951695202661469
Cre02.g103450	Myb.5	FALSE	0.498044751003149	0.155986187762257
Cre02.g103450	Myb.5	FALSE	0.656662672626977	0.0965576819756563
Cre02.g103450	Myb.5	FALSE	0.659880601222972	0.426130489751692
Cre02.g104700	SBP.5	FALSE	0.537103011301156	0.154136649454106
Cre02.g104700	SBP.5	FALSE	0.595702547023574	0.151420118967308
Cre02.g104700	SBP.5	FALSE	0.617454066539281	0.172606765944271
Cre02.g104700	SBP.5	FALSE	0.784784655195516	0.142721732842915
Cre02.g104700	SBP.5	FALSE	0.503627384947144	0.205503711443188
Cre02.g104700	SBP.5	FALSE	0.562370560096145	0.144416067687614
Cre02.g104700	SBP.5	FALSE	0.502577310076011	0.531135077078053
Cre02.g108350	Myb.9	FALSE	0.841804699504558	0.140641134875527
Cre02.g108350	Myb.9	FALSE	0.594501203218143	0.11339619592736
Cre02.g108350	Myb.9	FALSE	0.590992375563243	0.138503456221323
Cre02.g108350	Myb.9	FALSE	0.452354347074494	0.0616602308765012
Cre02.g108350	Myb.9	FALSE	0.377448878406292	0.154791659456626
Cre02.g108350	Myb.9	FALSE	0.569695631063716	0.101981028639279
Cre02.g108350	Myb.9	FALSE	0.475686624871449	0.467285242861904
Cre02.g108450	MBF1	FALSE	1.28270892676438	0.450571884284279
Cre02.g108450	MBF1	FALSE	0.66760586654215	0.0969117801689113
Cre02.g108450	MBF1	FALSE	0.885209707272389	0.264059073066469
Cre02.g108450	MBF1	TRUE	0.675083267734776	0.0434725293292243
Cre02.g108450	MBF1	FALSE	0.444469681658512	0.146673285010428
Cre02.g108450	MBF1	FALSE	0.629376569323212	0.069949888550584
Cre02.g108450	MBF1	FALSE	0.569122614288255	0.419757844629319
Cre02.g109650	HB.1	FALSE	2.73352070973119	0.166041578631564
Cre02.g109650	HB.1	FALSE	3.01681108283758	0.122463774629531
Cre02.g109650	HB.1	FALSE	2.78003939354172	0.136215215957816
Cre02.g109650	HB.1	FALSE	5.49584133419643	0.211527246043857
Cre02.g109650	HB.1	FALSE	1.60247720265645	0.158421149941015
Cre02.g109650	HB.1	FALSE	4.2949193519795	0.233487378713659
Cre02.g109650	HB.1	FALSE	4.4015761713162	0.615332850656847
Cre02.g109683	bHLH4	FALSE	1.75274690136601	0.210095936995433
Cre02.g109683	bHLH4	FALSE	1.8801300526123	0.251694962738262
Cre02.g109683	bHLH4	FALSE	2.47215890776889	0.105777312936837
Cre02.g109683	bHLH4	FALSE	2.28125141210422	0.0615501109579888
Cre02.g109683	bHLH4	FALSE	2.10815814230525	0.131396204330429
Cre02.g109683	bHLH4	FALSE	1.96272923733292	0.145317765116749
Cre02.g109683	bHLH4	FALSE	2.32426504532816	0.628520404366398
Cre02.g110150	SBP.22	FALSE	0.783866155875855	0.257238360217686
Cre02.g110150	SBP.22	FALSE	0.709080052133599	0.205072703784726
Cre02.g110150	SBP.22	FALSE	0.717036555513945	0.243346344838504
Cre02.g110150	SBP.22	FALSE	0.678055234448616	0.184148405593249
Cre02.g110150	SBP.22	FALSE	0.747238709164601	0.385766135430081
